DATE,gold_close,gold_open,gold_high,gold_low,gold_change_pct,gpr_index,gpr_action,gpr_threat,log_price_change,open_close_diff
2018-12-27,1275.22,1266.89,1279.04,1266.09,0.65,30.22,12.05,40.21,0.0064825968503675726,-0.08999999999991815
2018-12-28,1280.75,1275.22,1282.17,1273.98,0.43,102.01,64.23,133.93,0.004327131092047126,0.0
2018-12-31,1282.82,1280.08,1284.18,1277.09,0.16,86.68,86.42,113.27,0.001614935773068829,-0.6700000000000728
2019-01-01,1282.62,1283.13,1283.24,1282.62,-0.02,83.74,92.76,77.37,-0.00015591867313613687,0.3100000000001728
2019-01-02,1284.77,1281.62,1288.69,1278.33,0.17,189.86,99.62,249.28,0.0016748530629053324,-1.0
2019-01-03,1293.99,1285.12,1295.27,1284.16,0.72,9.49,9.46,7.89,0.007150754073564847,0.34999999999990905
2019-01-04,1284.92,1294.06,1298.51,1276.49,-0.7,99.02,62.82,112.28,-0.007034008473768308,0.06999999999993634
2019-01-07,1288.67,1285.78,1295.14,1282.29,0.29,83.16,46.06,99.88,0.0029142191677463693,0.8599999999999
2019-01-08,1285.35,1289.13,1290.69,1279.2,-0.26,67.88,27.07,90.31,-0.002579623966454988,0.4600000000000364
2019-01-09,1293.13,1285.36,1293.95,1279.63,0.61,106.43,79.58,132.75,0.006034581311318177,0.009999999999990905
2019-01-10,1286.38,1293.11,1297.14,1285.81,-0.52,76.84,42.56,92.29,-0.0052335640543951,-0.020000000000209184
2019-01-11,1288.0,1286.72,1295.65,1286.25,0.13,101.24,113.04,127.96,0.0012585556241384197,0.33999999999991815
2019-01-14,1291.73,1287.16,1295.9,1287.16,0.29,89.27,46.84,117.21,0.0028917775110613975,-0.8399999999999181
2019-01-15,1289.31,1291.76,1294.7,1286.37,-0.19,102.54,35.56,140.88,-0.0018752136419008852,0.029999999999972715
2019-01-16,1293.52,1289.13,1295.02,1287.59,0.33,92.77,77.07,96.42,0.0032599928980998104,-0.1799999999998363
2019-01-17,1291.9,1293.99,1295.84,1288.96,-0.13,160.64,138.50,194.95,-0.0012531814653034678,0.4700000000000273
2019-01-18,1281.49,1292.18,1292.86,1280.64,-0.81,112.83,107.98,112.58,-0.008090539548018964,0.2799999999999727
2019-01-21,1280.28,1281.75,1284.29,1277.06,-0.09,70.80,60.50,75.7,-0.0009446594268664573,0.2599999999999909
2019-01-22,1285.04,1279.73,1285.84,1277.25,0.37,144.77,101.87,191.19,0.0037110422581405943,-0.5499999999999545
2019-01-23,1282.39,1285.34,1286.92,1278.38,-0.21,58.19,66.30,96.77,-0.0020643218635479337,0.2999999999999545
2019-01-24,1280.94,1282.74,1285.15,1276.97,-0.11,91.32,82.77,110.46,-0.0011313409936750535,0.34999999999990905
2019-01-25,1303.22,1280.94,1303.69,1279.39,1.74,91.14,47.40,131.79,0.017243941616337424,0.0
2019-01-28,1303.53,1303.49,1304.49,1297.26,0.02,101.15,20.17,151.39,0.0002378440598150543,0.2699999999999818
2019-01-29,1311.93,1303.53,1312.05,1302.12,0.64,101.45,43.97,139.38,0.006423366353700651,0.0
2019-01-30,1319.91,1312.27,1323.74,1308.81,0.61,173.69,57.72,254.47,0.006064217015608317,0.33999999999991815
2019-01-31,1320.94,1320.18,1326.68,1317.55,0.08,148.14,32.82,232.68,0.0007800519167902616,0.2699999999999818
2019-02-01,1318.0,1320.95,1323.58,1315.66,-0.22,113.57,67.93,138.51,-0.0022281682920867836,0.009999999999990905
2019-02-04,1311.75,1317.55,1318.8,1308.26,-0.47,179.98,29.10,291.23,-0.004753312495631354,-0.4500000000000455
2019-02-05,1315.01,1311.75,1316.86,1310.3,0.25,106.41,18.45,161.58,0.002482146578866964,0.0
2019-02-06,1306.22,1315.03,1315.88,1305.38,-0.67,103.10,35.75,156.55,-0.006706800203478167,0.01999999999998181
2019-02-07,1310.09,1305.87,1311.99,1302.17,0.3,92.48,33.53,139.82,0.0029583671831693217,-0.3500000000001364
2019-02-08,1314.07,1310.14,1315.72,1307.23,0.3,62.35,85.47,38.89,0.0030333539507825676,0.0500000000001819
2019-02-11,1308.33,1314.22,1314.88,1303.58,-0.44,96.53,91.17,84.49,-0.004377676301709004,0.15000000000009095
2019-02-12,1310.89,1308.55,1315.12,1306.64,0.2,69.22,29.57,90.45,0.001954781053277606,0.22000000000002728
2019-02-13,1306.19,1310.88,1318.19,1304.5,-0.36,88.73,25.27,133.51,-0.003591793183916532,-0.009999999999990905
2019-02-14,1312.55,1306.16,1314.43,1302.63,0.49,76.54,25.44,113.15,0.004857307334454984,-0.029999999999972715
2019-02-15,1321.41,1312.98,1322.98,1311.16,0.68,145.11,165.33,158.58,0.006727538320075538,0.43000000000006366
2019-02-18,1326.9,1321.95,1328.39,1321.11,0.42,67.15,22.31,102.36,0.004146046244046348,0.5399999999999636
2019-02-19,1341.16,1325.9,1341.87,1322.33,1.07,116.57,116.21,153.48,0.010689516566762442,-1.0
2019-02-20,1338.49,1341.25,1346.81,1336.63,-0.2,171.34,124.23,198.6,-0.001992798226337002,0.08999999999991815
2019-02-21,1323.49,1338.89,1341.88,1322.24,-1.12,116.55,62.56,156.55,-0.011269925967665516,0.40000000000009095
2019-02-22,1327.8,1323.52,1333.17,1321.16,0.33,69.44,40.72,88.31,0.0032512503699082245,0.029999999999972715
2019-02-25,1327.12,1328.57,1332.59,1325.03,-0.05,139.02,76.47,167.42,-0.0005122565010394216,0.7699999999999818
2019-02-26,1328.96,1327.44,1330.59,1323.61,0.14,124.92,64.57,184.66,0.0013855006583692942,0.3200000000001637
2019-02-27,1319.88,1328.91,1329.63,1316.51,-0.68,160.56,117.94,189.72,-0.006855858085363046,-0.049999999999954525
2019-02-28,1313.05,1320.18,1327.42,1312.54,-0.52,162.63,153.60,220.65,-0.005188148048132092,0.2999999999999545
2019-03-01,1293.56,1312.81,1315.33,1290.16,-1.48,184.50,66.88,278.94,-0.014954567983567549,-0.2400000000000091
2019-03-04,1286.66,1293.62,1297.11,1282.75,-0.53,62.96,77.25,72.49,-0.005348393895132496,0.05999999999994543
2019-03-05,1287.43,1286.67,1289.75,1280.95,0.06,103.08,37.37,140.26,0.000598269697614963,0.009999999999990905
2019-03-06,1286.76,1287.62,1291.07,1283.45,-0.05,81.01,44.87,104.79,-0.0005205521077539236,0.1899999999998272
2019-03-07,1285.74,1286.71,1289.06,1281.16,-0.08,91.10,74.30,123.95,-0.0007930029570087866,-0.049999999999954525
2019-03-08,1298.39,1285.91,1300.99,1285.29,0.98,55.01,62.68,39.21,0.009790607320862241,0.17000000000007276
2019-03-11,1294.25,1298.7,1299.27,1290.15,-0.32,44.90,49.73,41.48,-0.0031936586018973274,0.30999999999994543
2019-03-12,1302.01,1293.71,1302.19,1292.06,0.6,101.32,96.61,87.91,0.005977847448560455,-0.5399999999999636
2019-03-13,1309.28,1302.01,1311.33,1300.56,0.56,115.26,110.65,106.49,0.00556814354850048,0.0
2019-03-14,1296.28,1309.61,1310.46,1292.75,-0.99,66.67,74.77,62.37,-0.009978743819442451,0.32999999999992724
2019-03-15,1301.38,1295.74,1306.58,1293.66,0.39,61.12,56.87,54.21,0.003926615918004051,-0.5399999999999636
2019-03-18,1303.7,1301.64,1306.78,1298.12,0.18,79.94,139.47,16.62,0.0017811357910999513,0.2599999999999909
2019-03-19,1306.55,1303.45,1311.07,1302.45,0.22,107.43,142.81,59.56,0.0021836997471728955,-0.25
2019-03-20,1312.48,1305.61,1316.83,1298.5,0.45,60.31,60.12,57.31,0.004528401838533709,-0.9400000000000546
2019-03-21,1309.45,1312.64,1320.47,1303.25,-0.23,88.87,56.38,107.49,-0.002311275548053178,0.16000000000008185
2019-03-22,1313.38,1309.14,1315.08,1306.81,0.3,122.84,118.24,119.76,0.002996765281125289,-0.30999999999994543
2019-03-25,1321.9,1313.05,1324.43,1310.8,0.65,51.39,9.32,77.7,0.006466128597842203,-0.3300000000001546
2019-03-26,1315.51,1321.51,1323.24,1312.51,-0.48,88.73,108.11,65.58,-0.004845672461531308,-0.39000000000010004
2019-03-27,1309.87,1315.81,1319.57,1308.07,-0.43,80.90,84.89,70.81,-0.004296527494128314,0.2999999999999545
2019-03-28,1290.55,1309.85,1312.63,1288.7,-1.47,81.35,81.10,75.16,-0.014859411548973928,-0.01999999999998181
2019-03-29,1292.15,1290.14,1299.82,1286.6,0.12,77.67,63.77,98.78,0.0012390135940585092,-0.4099999999998545
2019-04-01,1287.66,1291.33,1297.04,1286.5,-0.35,65.45,50.19,75.35,-0.003480880013333605,-0.8200000000001637
2019-04-02,1293.15,1287.55,1293.15,1285.16,0.43,60.65,9.30,93.11,0.004254484662598333,-0.11000000000012733
2019-04-03,1289.9,1292.21,1294.67,1288.2,-0.25,83.97,25.11,118.7,-0.0025164063529532783,-0.9400000000000546
2019-04-04,1292.38,1289.95,1294.36,1280.84,0.19,72.57,59.58,106.49,0.001920783774399422,0.049999999999954525
2019-04-05,1291.7,1292.46,1293.77,1284.46,-0.05,71.19,33.40,97.5,-0.0005262995075201084,0.07999999999992724
2019-04-08,1297.41,1291.65,1303.86,1291.35,0.44,96.83,111.77,76.28,0.00441078923441955,-0.049999999999954525
2019-04-09,1304.13,1297.24,1306.34,1296.55,0.52,167.54,95.44,230.87,0.005166182296700777,-0.17000000000007276
2019-04-10,1308.05,1303.96,1310.75,1300.89,0.3,76.35,25.37,112.86,0.003001326817141748,-0.17000000000007276
2019-04-11,1292.6,1307.95,1309.36,1289.45,-1.18,104.20,43.28,144.4,-0.011881784757436724,-0.09999999999990905
2019-04-12,1290.4,1292.3,1296.05,1290.11,-0.17,103.63,81.18,166.19,-0.001703446017795859,-0.2999999999999545
2019-04-15,1287.88,1290.45,1292.01,1282.21,-0.2,56.67,41.09,59.97,-0.0019547921889434055,0.049999999999954525
2019-04-16,1276.57,1287.91,1289.0,1273.1,-0.88,124.46,66.81,151.26,-0.008820661997893279,0.029999999999972715
2019-04-17,1274.14,1276.86,1280.06,1272.93,-0.19,67.70,67.49,56.3,-0.0019053524196394668,0.2899999999999636
2019-04-18,1275.39,1273.38,1277.95,1271.02,0.1,54.60,36.29,68.11,0.0009805729684754163,-0.7599999999999909
2019-04-22,1274.92,1275.83,1279.96,1273.45,-0.04,95.93,90.01,84.47,-0.00036858264706714835,0.4399999999998272
2019-04-23,1272.4,1275.26,1276.66,1266.15,-0.2,156.50,114.41,173.51,-0.001978550650942263,0.33999999999991815
2019-04-24,1275.36,1272.31,1278.74,1268.55,0.23,88.27,138.95,30.91,0.0023236108046237984,-0.09000000000014552
2019-04-25,1277.35,1275.6,1282.78,1273.5,0.16,99.63,99.32,103.55,0.0015591276746053063,0.2400000000000091
2019-04-26,1286.25,1277.42,1288.99,1276.05,0.7,129.57,103.33,150.83,0.006943388794041208,0.07000000000016371
2019-04-29,1279.8,1286.4,1286.81,1277.78,-0.5,68.81,58.80,98.08,-0.005027192442899554,0.15000000000009095
2019-04-30,1283.6,1279.98,1286.39,1279.54,0.3,49.37,44.75,52.25,0.0029648145303418183,0.18000000000006366
2019-05-01,1276.61,1283.46,1287.21,1272.99,-0.54,61.52,9.44,102.31,-0.005460503137202704,-0.13999999999987267
2019-05-02,1270.54,1276.81,1278.18,1266.1,-0.48,186.33,90.82,247.91,-0.004766120166033145,0.20000000000004547
2019-05-03,1279.19,1270.61,1282.67,1268.81,0.68,70.15,54.39,77.77,0.006785058170856599,0.06999999999993634
2019-05-06,1280.33,1281.06,1285.76,1276.6,0.09,134.99,103.52,164.06,0.0008907920824086706,1.8699999999998909
2019-05-07,1285.15,1281.55,1286.74,1278.5,0.38,122.51,87.93,138.54,0.0037575858485053766,1.2200000000000273
2019-05-08,1280.93,1284.16,1291.79,1279.35,-0.33,56.74,26.11,87.1,-0.0032890664393273815,-0.9900000000000091
2019-05-09,1284.14,1280.49,1288.52,1279.41,0.25,167.13,85.44,213.8,0.0025028569791065054,-0.44000000000005457
2019-05-10,1286.0,1284.36,1289.73,1283.21,0.14,135.96,57.50,178.15,0.0014473922235490493,0.2199999999997999
2019-05-13,1299.9,1286.56,1301.35,1281.6,1.08,130.95,38.68,193.58,0.010750712616408722,0.5599999999999454
2019-05-14,1297.03,1300.11,1303.51,1293.33,-0.22,248.68,93.55,351.14,-0.002210303064336984,0.209999999999809
2019-05-15,1296.66,1297.17,1301.02,1292.7,-0.03,184.76,201.74,204.85,-0.00028530780664596595,0.14000000000010004
2019-05-16,1286.65,1296.75,1298.92,1283.95,-0.77,158.54,199.64,131.83,-0.007749786203994888,0.08999999999991815
2019-05-17,1277.55,1286.5,1289.29,1274.91,-0.71,141.05,119.31,156.38,-0.007097760083796164,-0.15000000000009095
2019-05-20,1277.74,1277.8,1279.14,1273.47,0.01,102.84,53.96,135.02,0.00014871110547154525,0.25
2019-05-21,1274.97,1277.95,1278.06,1269.22,-0.22,131.19,84.08,163.63,-0.002170243456730195,0.21000000000003638
2019-05-22,1273.62,1274.61,1277.42,1272.15,-0.11,93.18,46.45,123.97,-0.0010594094195334198,-0.36000000000012733
2019-05-23,1283.45,1273.8,1287.63,1272.58,0.77,102.54,97.78,88.97,0.0076885250882408355,0.18000000000006366
2019-05-24,1284.89,1283.4,1285.42,1280.45,0.11,148.69,74.12,206.07,0.0011213469796758435,-0.049999999999954525
2019-05-27,1285.2,1285.8,1287.72,1283.8,0.02,43.34,37.04,41.19,0.00024123668937930915,0.9099999999998545
2019-05-28,1279.49,1285.59,1286.86,1276.07,-0.44,69.46,0.00,115.51,-0.00445278722535188,0.38999999999987267
2019-05-29,1279.6,1279.71,1285.77,1278.87,0.01,67.51,17.95,97.31,8.596805901138295e-05,0.22000000000002728
2019-05-30,1288.85,1279.71,1289.22,1274.79,0.72,120.23,107.46,124.11,0.007202818813884189,0.11000000000012733
2019-05-31,1305.65,1288.35,1307.04,1288.09,1.3,104.56,33.36,146.07,0.012950653155928292,-0.5
2019-06-03,1325.17,1307.55,1328.3,1306.7,1.5,129.25,95.44,143.3,0.014839752031956702,1.8999999999998636
2019-06-04,1325.28,1325.05,1329.38,1319.98,0.01,69.40,18.45,100.02,8.300477282212415e-05,-0.12000000000011823
2019-06-05,1330.18,1325.5,1344.26,1324.6,0.37,122.39,89.47,142.47,0.003690513554302519,0.22000000000002728
2019-06-06,1335.55,1332.36,1340.43,1327.8,0.4,82.92,60.91,116.13,0.004028920606293846,2.1799999999998363
2019-06-07,1340.7,1335.6,1348.48,1330.08,0.39,69.92,60.99,72.68,0.003848673596965181,0.049999999999954525
2019-06-10,1328.13,1335.96,1337.84,1324.9,-0.94,56.93,30.96,68.86,-0.009419927795937998,-4.740000000000009
2019-06-11,1326.91,1328.26,1330.06,1319.6,-0.09,74.29,52.28,87.21,-0.000919006934633759,0.12999999999988177
2019-06-12,1333.55,1326.78,1338.62,1326.18,0.5,95.03,99.25,75.26,0.004991628355279255,-0.13000000000010914
2019-06-13,1342.35,1334.0,1343.43,1332.27,0.66,114.67,59.27,169.51,0.006577250064753682,0.4500000000000455
2019-06-14,1341.58,1341.55,1358.29,1337.83,-0.06,192.64,125.25,229.83,-0.0005737854721439065,-0.7999999999999545
2019-06-17,1339.54,1341.91,1343.38,1332.7,-0.15,126.36,18.00,195.14,-0.0015217523972624078,0.3300000000001546
2019-06-18,1346.48,1340.09,1354.6,1338.65,0.52,157.74,91.04,200.2,0.005167508390340297,0.5499999999999545
2019-06-19,1360.27,1346.56,1362.5,1341.15,1.02,135.55,8.45,218.39,0.01018942961959585,0.07999999999992724
2019-06-20,1388.18,1360.36,1393.24,1357.8,2.05,72.57,25.53,106.49,0.02031032721824856,0.08999999999991815
2019-06-21,1399.05,1388.22,1411.18,1382.4,0.78,126.00,40.52,196.03,0.00779989818522715,0.03999999999996362
2019-06-24,1419.55,1401.35,1421.3,1400.48,1.47,171.25,21.34,284.8,0.014546485122011215,2.2999999999999545
2019-06-25,1423.25,1419.17,1439.03,1412.3,0.26,82.02,0.00,136.4,0.002603068868197923,-0.37999999999988177
2019-06-26,1408.75,1423.91,1424.06,1402.38,-1.02,123.76,24.68,198.96,-0.010240202477205185,0.6600000000000819
2019-06-27,1409.68,1409.56,1412.0,1400.25,0.07,134.94,86.79,159.26,0.0006599419064892591,0.8099999999999454
2019-06-28,1409.5,1409.56,1424.64,1406.81,-0.01,153.90,87.67,201.1,-0.00012769670630795923,-0.12000000000011823
2019-07-01,1384.31,1392.83,1397.56,1381.76,-1.79,112.52,26.92,172.16,-0.018033211018911238,-16.670000000000073
2019-07-02,1418.44,1383.4,1419.72,1383.4,2.47,138.22,47.52,214.02,0.02435585561672942,-0.9099999999998545
2019-07-03,1418.94,1419.95,1436.39,1412.48,0.04,66.82,9.52,103.19,0.0003524378159960207,1.509999999999991
2019-07-04,1415.64,1419.8,1422.0,1410.59,-0.23,105.83,52.75,158.41,-0.002328388326230099,0.8599999999999
2019-07-05,1399.95,1415.81,1424.36,1386.92,-1.11,98.35,35.65,141.26,-0.011145203961886053,0.16999999999984539
2019-07-08,1395.5,1399.95,1407.9,1391.75,-0.32,53.51,9.70,80.9,-0.0031837477034885953,0.0
2019-07-09,1397.9,1395.3,1399.9,1386.21,0.17,96.65,35.04,138.82,0.0017183365007059758,-0.20000000000004547
2019-07-10,1419.0,1397.8,1419.2,1389.75,1.51,100.78,26.21,153.03,0.014981287682959848,-0.10000000000013642
2019-07-11,1404.0,1419.4,1426.4,1401.6,-1.06,119.68,68.18,156.38,-0.010627092574286238,0.40000000000009095
2019-07-12,1415.74,1403.85,1416.88,1403.06,0.84,107.37,39.64,145.5,0.008327056989251352,-0.15000000000009095
2019-07-15,1414.08,1415.9,1419.75,1407.76,-0.12,31.06,30.96,43.04,-0.0011732196326326584,0.16000000000008185
2019-07-16,1406.33,1414.69,1418.43,1401.18,-0.55,76.37,28.55,111.13,-0.005495668718867451,0.6100000000001273
2019-07-17,1426.8,1406.41,1427.0,1399.95,1.46,147.23,82.56,198.94,0.01445070026122869,0.08000000000015461
2019-07-18,1446.3,1426.9,1448.3,1414.66,1.37,102.68,115.72,103.94,0.013574396594949923,0.10000000000013642
2019-07-19,1425.3,1446.38,1452.98,1420.29,-1.45,48.78,17.68,66.37,-0.014626253218700968,0.08000000000015461
2019-07-22,1425.12,1425.15,1429.83,1422.35,-0.01,193.02,104.01,242.92,-0.00012629717742596277,-0.14999999999986358
2019-07-23,1417.39,1425.15,1429.25,1414.2,-0.54,139.27,99.17,198.52,-0.005438868503732044,0.03000000000020009
2019-07-24,1425.9,1417.26,1429.3,1416.2,0.6,99.52,47.24,126.1,0.005986041108246307,-0.13000000000010914
2019-07-25,1414.53,1426.6,1433.86,1411.17,-0.8,74.44,37.11,92.85,-0.008005872863616066,0.6999999999998181
2019-07-26,1418.69,1414.59,1424.8,1413.77,0.29,137.65,61.97,192.0,0.00293659016207787,0.05999999999994543
2019-07-29,1426.94,1419.04,1428.25,1416.86,0.58,137.61,88.19,171.65,0.005798380755456809,0.34999999999990905
2019-07-30,1430.85,1426.71,1433.03,1421.91,0.27,152.36,137.19,155.3,0.0027363819173345212,-0.2300000000000182
2019-07-31,1413.8,1430.91,1432.94,1411.35,-1.19,89.66,84.68,109.87,-0.01198755852247302,0.060000000000172804
2019-08-01,1445.31,1411.21,1445.81,1400.56,2.23,107.73,89.50,111.97,0.02204271667276541,-2.589999999999918
2019-08-02,1440.7,1445.66,1448.05,1430.08,-0.32,110.99,42.56,156.18,-0.0031947248421916228,0.3500000000001364
2019-08-05,1463.8,1440.6,1469.8,1436.9,1.6,103.52,103.20,94.69,0.015906687599699293,-0.10000000000013642
2019-08-06,1474.27,1464.2,1475.21,1456.65,0.72,270.94,183.47,306.06,0.007127157841578444,0.40000000000009095
2019-08-07,1501.2,1474.25,1510.4,1472.36,1.83,106.00,88.06,124.87,0.018101836252160795,-0.01999999999998181
2019-08-08,1500.95,1501.95,1510.35,1490.74,-0.02,144.63,148.84,124.15,-0.00016654730814769382,0.75
2019-08-09,1497.24,1501.4,1508.4,1494.62,-0.25,105.86,61.56,132.04,-0.0024748277417876914,0.4500000000000455
2019-08-12,1511.4,1497.51,1517.71,1487.68,0.95,151.52,83.34,191.16,0.009412960375689294,0.2699999999999818
2019-08-13,1501.39,1510.61,1534.56,1481.31,-0.66,40.67,27.03,45.09,-0.006645027920144893,-0.790000000000191
2019-08-14,1516.34,1501.38,1524.1,1494.25,1.0,105.77,86.27,111.94,0.00990819079642955,-0.009999999999990905
2019-08-15,1523.2,1516.74,1526.76,1508.25,0.45,96.89,101.19,107.42,0.0045138485741965636,0.40000000000009095
2019-08-16,1514.15,1524.0,1527.8,1504.2,-0.59,104.61,78.21,115.98,-0.005959159650114023,0.7999999999999545
2019-08-19,1495.3,1511.0,1512.9,1492.4,-1.24,127.85,46.35,173.97,-0.012527369797188931,-3.150000000000091
2019-08-20,1507.1,1495.55,1508.39,1492.75,0.79,76.68,50.96,110.52,0.007860418835832723,0.25
2019-08-21,1502.3,1507.7,1508.4,1496.1,-0.32,114.39,47.52,150.61,-0.003190007357252642,0.6000000000001364
2019-08-22,1498.8,1502.1,1504.6,1491.7,-0.23,147.97,66.62,206.39,-0.0023324791488456556,-0.20000000000004547
2019-08-23,1526.85,1499.55,1530.43,1493.45,1.87,96.78,70.17,146.32,0.01854200164692626,0.75
2019-08-26,1526.35,1539.25,1554.91,1524.55,-0.03,121.19,69.04,143.96,-0.00032752522236980167,12.400000000000091
2019-08-27,1542.64,1526.25,1544.63,1524.75,1.07,178.10,111.60,203.1,0.0106159700672609,-0.09999999999990905
2019-08-28,1539.1,1541.69,1547.1,1531.5,-0.23,83.47,78.84,102.29,-0.002297404425441427,-0.9500000000000455
2019-08-29,1527.7,1539.2,1550.7,1519.4,-0.74,76.37,57.10,79.38,-0.007434493614231118,0.10000000000013642
2019-08-30,1520.25,1527.6,1533.4,1517.51,-0.49,45.78,41.49,55.37,-0.00488854137145807,-0.10000000000013642
2019-09-02,1530.59,1520.05,1533.77,1519.05,0.68,118.91,146.77,113.01,0.006778486968658576,-0.20000000000004547
2019-09-03,1547.0,1529.6,1549.8,1521.4,1.07,83.73,41.74,113.14,0.010664289604188644,-0.9900000000000091
2019-09-04,1552.6,1547.05,1557.25,1533.68,0.36,89.65,53.62,104.37,0.0036133733985138313,0.049999999999954525
2019-09-05,1519.35,1552.45,1553.25,1509.28,-2.14,81.01,44.87,127.25,-0.02164833317066412,-0.14999999999986358
2019-09-06,1506.95,1519.25,1527.7,1502.75,-0.82,81.74,42.89,100.16,-0.008194871225170677,-0.09999999999990905
2019-09-09,1498.95,1507.1,1515.5,1497.6,-0.53,72.86,87.16,56.54,-0.005322877599836977,0.14999999999986358
2019-09-10,1486.4,1499.6,1501.9,1484.8,-0.84,104.88,104.56,138.09,-0.008407773916333997,0.6499999999998636
2019-09-11,1497.6,1486.45,1498.41,1484.9,0.75,98.75,17.90,156.76,0.007506737663753351,0.049999999999954525
2019-09-12,1498.95,1497.45,1523.86,1488.65,0.09,79.50,70.45,88.14,0.0009010362525804243,-0.14999999999986358
2019-09-13,1488.7,1498.45,1509.06,1485.51,-0.68,70.57,41.38,96.65,-0.006861607092896536,-0.5
2019-09-16,1498.8,1503.59,1512.81,1496.2,0.68,178.92,122.31,229.54,0.006761532036520725,14.889999999999873
2019-09-17,1503.1,1499.45,1507.9,1493.9,0.29,253.34,200.14,325.93,0.002864854219648083,0.650000000000091
2019-09-18,1493.9,1501.4,1511.25,1484.41,-0.61,115.36,65.72,157.6,-0.006139492090908704,-1.699999999999818
2019-09-19,1499.2,1493.6,1504.2,1488.8,0.35,157.13,76.21,240.14,0.0035414824358861612,-0.3000000000001819
2019-09-20,1517.15,1499.6,1517.21,1498.0,1.2,126.96,130.41,121.57,0.011901942343304201,0.3999999999998636
2019-09-23,1522.12,1516.65,1527.05,1511.35,0.33,52.58,47.65,63.6,0.00327052511298055,-0.5
2019-09-24,1532.3,1522.5,1536.1,1515.95,0.67,103.24,71.60,141.83,0.006665774643687996,0.38000000000010914
2019-09-25,1504.15,1531.6,1535.4,1501.41,-1.84,124.11,76.80,142.35,-0.018541920004901076,-0.7000000000000455
2019-09-26,1505.8,1503.89,1512.6,1501.74,0.11,70.67,52.84,88.14,0.0010963638367925486,-0.2599999999999909
